video_id,sequence,video_frame,sequence_frame,image_id,annotations
2,22643,5743,380,2-5743,"[{'x': 540, 'y': 264, 'width': 44, 'height': 31}, {'x': 543, 'y': 370, 'width': 44, 'height': 37}, {'x': 621, 'y': 366, 'width': 50, 'height': 37}, {'x': 845, 'y': 112, 'width': 45, 'height': 41}, {'x': 944, 'y': 64, 'width': 45, 'height': 35}, {'x': 898, 'y': 146, 'width': 59, 'height': 38}, {'x': 412, 'y': 378, 'width': 46, 'height': 39}, {'x': 382, 'y': 627, 'width': 45, 'height': 42}, {'x': 456, 'y': 388, 'width': 32, 'height': 22}, {'x': 765, 'y': 141, 'width': 51, 'height': 45}, {'x': 309, 'y': 177, 'width': 53, 'height': 37}, {'x': 979, 'y': 329, 'width': 51, 'height': 40}, {'x': 575, 'y': 394, 'width': 43, 'height': 32}, {'x': 860, 'y': 332, 'width': 56, 'height': 39}, {'x': 611, 'y': 461, 'width': 55, 'height': 39}, {'x': 620, 'y': 408, 'width': 43, 'height': 32}]"
2,22643,5744,381,2-5744,"[{'x': 524, 'y': 270, 'width': 56, 'height': 36}, {'x': 533, 'y': 382, 'width': 44, 'height': 35}, {'x': 610, 'y': 377, 'width': 54, 'height': 40}, {'x': 840, 'y': 122, 'width': 45, 'height': 41}, {'x': 938, 'y': 74, 'width': 45, 'height': 35}, {'x': 892, 'y': 156, 'width': 59, 'height': 38}, {'x': 399, 'y': 390, 'width': 46, 'height': 39}, {'x': 369, 'y': 643, 'width': 45, 'height': 42}, {'x': 445, 'y': 399, 'width': 32, 'height': 22}, {'x': 758, 'y': 151, 'width': 51, 'height': 45}, {'x': 298, 'y': 184, 'width': 53, 'height': 37}, {'x': 973, 'y': 341, 'width': 51, 'height': 41}, {'x': 564, 'y': 406, 'width': 43, 'height': 32}, {'x': 857, 'y': 344, 'width': 48, 'height': 36}, {'x': 599, 'y': 478, 'width': 55, 'height': 39}, {'x': 607, 'y': 419, 'width': 50, 'height': 36}]"
2,22643,5745,382,2-5745,"[{'x': 516, 'y': 279, 'width': 52, 'height': 35}, {'x': 522, 'y': 390, 'width': 45, 'height': 36}, {'x': 601, 'y': 389, 'width': 53, 'height': 38}, {'x': 835, 'y': 132, 'width': 45, 'height': 41}, {'x': 932, 'y': 84, 'width': 45, 'height': 35}, {'x': 886, 'y': 166, 'width': 59, 'height': 38}, {'x': 392, 'y': 399, 'width': 47, 'height': 39}, {'x': 355, 'y': 659, 'width': 45, 'height': 42}, {'x': 438, 'y': 409, 'width': 32, 'height': 22}, {'x': 751, 'y': 161, 'width': 51, 'height': 45}, {'x': 287, 'y': 191, 'width': 53, 'height': 37}, {'x': 968, 'y': 354, 'width': 51, 'height': 42}, {'x': 554, 'y': 419, 'width': 43, 'height': 32}, {'x': 847, 'y': 355, 'width': 52, 'height': 39}, {'x': 592, 'y': 492, 'width': 56, 'height': 40}, {'x': 597, 'y': 428, 'width': 50, 'height': 40}]"
2,22643,5746,383,2-5746,"[{'x': 510, 'y': 286, 'width': 51, 'height': 39}, {'x': 512, 'y': 400, 'width': 50, 'height': 37}, {'x': 592, 'y': 396, 'width': 57, 'height': 44}, {'x': 830, 'y': 142, 'width': 45, 'height': 41}, {'x': 926, 'y': 95, 'width': 45, 'height': 35}, {'x': 879, 'y': 176, 'width': 59, 'height': 38}, {'x': 385, 'y': 408, 'width': 48, 'height': 39}, {'x': 341, 'y': 675, 'width': 45, 'height': 42}, {'x': 431, 'y': 418, 'width': 32, 'height': 22}, {'x': 744, 'y': 171, 'width': 51, 'height': 45}, {'x': 276, 'y': 198, 'width': 53, 'height': 37}, {'x': 963, 'y': 367, 'width': 51, 'height': 42}, {'x': 546, 'y': 427, 'width': 44, 'height': 36}, {'x': 845, 'y': 365, 'width': 46, 'height': 39}, {'x': 584, 'y': 506, 'width': 56, 'height': 40}, {'x': 588, 'y': 443, 'width': 55, 'height': 38}]"
2,22643,5747,384,2-5747,"[{'x': 503, 'y': 294, 'width': 53, 'height': 39}, {'x': 507, 'y': 407, 'width': 47, 'height': 38}, {'x': 585, 'y': 408, 'width': 59, 'height': 42}, {'x': 825, 'y': 152, 'width': 45, 'height': 41}, {'x': 920, 'y': 105, 'width': 45, 'height': 35}, {'x': 879, 'y': 185, 'width': 59, 'height': 38}, {'x': 377, 'y': 418, 'width': 49, 'height': 39}, {'x': 424, 'y': 427, 'width': 32, 'height': 22}, {'x': 737, 'y': 180, 'width': 51, 'height': 45}, {'x': 271, 'y': 205, 'width': 53, 'height': 37}, {'x': 958, 'y': 380, 'width': 51, 'height': 43}, {'x': 539, 'y': 435, 'width': 45, 'height': 39}, {'x': 837, 'y': 374, 'width': 52, 'height': 42}, {'x': 577, 'y': 520, 'width': 56, 'height': 40}, {'x': 585, 'y': 454, 'width': 50, 'height': 33}]"
2,22643,5748,385,2-5748,"[{'x': 500, 'y': 304, 'width': 50, 'height': 36}, {'x': 503, 'y': 416, 'width': 46, 'height': 39}, {'x': 581, 'y': 417, 'width': 59, 'height': 46}, {'x': 825, 'y': 161, 'width': 45, 'height': 41}, {'x': 924, 'y': 114, 'width': 45, 'height': 35}, {'x': 879, 'y': 193, 'width': 59, 'height': 38}, {'x': 370, 'y': 427, 'width': 50, 'height': 39}, {'x': 417, 'y': 437, 'width': 32, 'height': 22}, {'x': 741, 'y': 186, 'width': 51, 'height': 45}, {'x': 265, 'y': 212, 'width': 53, 'height': 37}, {'x': 953, 'y': 393, 'width': 51, 'height': 44}, {'x': 536, 'y': 446, 'width': 45, 'height': 39}, {'x': 837, 'y': 385, 'width': 52, 'height': 42}, {'x': 569, 'y': 535, 'width': 56, 'height': 40}, {'x': 579, 'y': 465, 'width': 51, 'height': 39}]"
2,22643,5749,386,2-5749,"[{'x': 498, 'y': 311, 'width': 52, 'height': 38}, {'x': 500, 'y': 424, 'width': 48, 'height': 41}, {'x': 578, 'y': 428, 'width': 62, 'height': 46}, {'x': 826, 'y': 170, 'width': 45, 'height': 41}, {'x': 928, 'y': 123, 'width': 45, 'height': 35}, {'x': 879, 'y': 201, 'width': 59, 'height': 38}, {'x': 363, 'y': 436, 'width': 51, 'height': 39}, {'x': 410, 'y': 446, 'width': 32, 'height': 22}, {'x': 744, 'y': 192, 'width': 51, 'height': 45}, {'x': 260, 'y': 218, 'width': 53, 'height': 37}, {'x': 958, 'y': 407, 'width': 52, 'height': 45}, {'x': 534, 'y': 456, 'width': 45, 'height': 39}, {'x': 835, 'y': 395, 'width': 56, 'height': 44}, {'x': 567, 'y': 548, 'width': 58, 'height': 44}, {'x': 578, 'y': 476, 'width': 52, 'height': 40}]"
2,22643,5750,387,2-5750,"[{'x': 497, 'y': 318, 'width': 52, 'height': 40}, {'x': 502, 'y': 433, 'width': 47, 'height': 42}, {'x': 579, 'y': 435, 'width': 61, 'height': 49}, {'x': 826, 'y': 179, 'width': 45, 'height': 41}, {'x': 932, 'y': 133, 'width': 45, 'height': 35}, {'x': 907, 'y': 189, 'width': 59, 'height': 38}, {'x': 363, 'y': 443, 'width': 51, 'height': 39}, {'x': 411, 'y': 453, 'width': 32, 'height': 22}, {'x': 747, 'y': 198, 'width': 51, 'height': 45}, {'x': 261, 'y': 224, 'width': 53, 'height': 37}, {'x': 964, 'y': 420, 'width': 53, 'height': 47}, {'x': 535, 'y': 464, 'width': 46, 'height': 43}, {'x': 839, 'y': 403, 'width': 56, 'height': 44}, {'x': 565, 'y': 562, 'width': 60, 'height': 49}, {'x': 579, 'y': 487, 'width': 51, 'height': 41}]"
2,22643,5751,388,2-5751,"[{'x': 504, 'y': 326, 'width': 55, 'height': 40}, {'x': 504, 'y': 442, 'width': 51, 'height': 42}, {'x': 586, 'y': 448, 'width': 58, 'height': 44}, {'x': 834, 'y': 184, 'width': 45, 'height': 41}, {'x': 943, 'y': 138, 'width': 45, 'height': 35}, {'x': 893, 'y': 212, 'width': 59, 'height': 42}, {'x': 363, 'y': 451, 'width': 51, 'height': 39}, {'x': 413, 'y': 460, 'width': 32, 'height': 22}, {'x': 753, 'y': 206, 'width': 51, 'height': 45}, {'x': 263, 'y': 230, 'width': 53, 'height': 37}, {'x': 976, 'y': 430, 'width': 54, 'height': 48}, {'x': 536, 'y': 472, 'width': 46, 'height': 46}, {'x': 847, 'y': 415, 'width': 58, 'height': 40}, {'x': 570, 'y': 575, 'width': 60, 'height': 49}, {'x': 582, 'y': 499, 'width': 54, 'height': 39}]"
2,22643,5752,389,2-5752,"[{'x': 509, 'y': 332, 'width': 56, 'height': 38}, {'x': 511, 'y': 450, 'width': 51, 'height': 40}, {'x': 592, 'y': 454, 'width': 62, 'height': 46}, {'x': 842, 'y': 189, 'width': 45, 'height': 41}, {'x': 954, 'y': 142, 'width': 45, 'height': 35}, {'x': 900, 'y': 221, 'width': 59, 'height': 46}, {'x': 368, 'y': 452, 'width': 52, 'height': 46}, {'x': 414, 'y': 468, 'width': 34, 'height': 24}, {'x': 760, 'y': 214, 'width': 51, 'height': 45}, {'x': 262, 'y': 235, 'width': 61, 'height': 47}, {'x': 989, 'y': 440, 'width': 55, 'height': 50}, {'x': 540, 'y': 482, 'width': 50, 'height': 39}, {'x': 855, 'y': 419, 'width': 59, 'height': 46}, {'x': 575, 'y': 587, 'width': 60, 'height': 49}, {'x': 590, 'y': 508, 'width': 54, 'height': 40}]"
2,22643,5753,390,2-5753,"[{'x': 518, 'y': 336, 'width': 56, 'height': 41}, {'x': 520, 'y': 453, 'width': 52, 'height': 43}, {'x': 600, 'y': 460, 'width': 64, 'height': 50}, {'x': 854, 'y': 188, 'width': 46, 'height': 42}, {'x': 967, 'y': 138, 'width': 46, 'height': 37}, {'x': 913, 'y': 219, 'width': 61, 'height': 47}, {'x': 377, 'y': 458, 'width': 53, 'height': 46}, {'x': 415, 'y': 476, 'width': 36, 'height': 27}, {'x': 769, 'y': 211, 'width': 52, 'height': 47}, {'x': 270, 'y': 238, 'width': 61, 'height': 47}, {'x': 1002, 'y': 449, 'width': 56, 'height': 51}, {'x': 548, 'y': 488, 'width': 52, 'height': 41}, {'x': 865, 'y': 426, 'width': 60, 'height': 43}, {'x': 581, 'y': 593, 'width': 66, 'height': 55}, {'x': 598, 'y': 515, 'width': 55, 'height': 42}]"
2,22643,5754,391,2-5754,"[{'x': 527, 'y': 338, 'width': 54, 'height': 45}, {'x': 528, 'y': 457, 'width': 54, 'height': 46}, {'x': 610, 'y': 464, 'width': 64, 'height': 48}, {'x': 561, 'y': 492, 'width': 51, 'height': 52}, {'x': 866, 'y': 186, 'width': 46, 'height': 43}, {'x': 980, 'y': 133, 'width': 48, 'height': 38}, {'x': 926, 'y': 217, 'width': 62, 'height': 49}, {'x': 386, 'y': 465, 'width': 53, 'height': 46}, {'x': 431, 'y': 480, 'width': 36, 'height': 27}, {'x': 779, 'y': 209, 'width': 53, 'height': 48}, {'x': 279, 'y': 241, 'width': 61, 'height': 47}, {'x': 1019, 'y': 453, 'width': 57, 'height': 53}, {'x': 877, 'y': 429, 'width': 62, 'height': 44}, {'x': 588, 'y': 599, 'width': 71, 'height': 61}, {'x': 608, 'y': 522, 'width': 58, 'height': 42}]"
2,22643,5755,392,2-5755,"[{'x': 538, 'y': 341, 'width': 51, 'height': 43}, {'x': 542, 'y': 461, 'width': 49, 'height': 42}, {'x': 622, 'y': 466, 'width': 65, 'height': 47}, {'x': 572, 'y': 494, 'width': 51, 'height': 52}, {'x': 878, 'y': 184, 'width': 47, 'height': 43}, {'x': 994, 'y': 129, 'width': 49, 'height': 39}, {'x': 939, 'y': 214, 'width': 64, 'height': 50}, {'x': 394, 'y': 472, 'width': 53, 'height': 46}, {'x': 437, 'y': 481, 'width': 36, 'height': 27}, {'x': 788, 'y': 207, 'width': 54, 'height': 49}, {'x': 288, 'y': 243, 'width': 61, 'height': 47}, {'x': 1036, 'y': 456, 'width': 58, 'height': 55}, {'x': 894, 'y': 428, 'width': 59, 'height': 47}, {'x': 601, 'y': 606, 'width': 71, 'height': 61}, {'x': 623, 'y': 526, 'width': 52, 'height': 42}]"
2,22643,5756,393,2-5756,"[{'x': 548, 'y': 339, 'width': 55, 'height': 48}, {'x': 548, 'y': 463, 'width': 58, 'height': 43}, {'x': 633, 'y': 466, 'width': 64, 'height': 52}, {'x': 583, 'y': 496, 'width': 51, 'height': 52}, {'x': 890, 'y': 182, 'width': 48, 'height': 44}, {'x': 1007, 'y': 124, 'width': 51, 'height': 41}, {'x': 952, 'y': 212, 'width': 65, 'height': 51}, {'x': 403, 'y': 473, 'width': 53, 'height': 46}, {'x': 443, 'y': 482, 'width': 36, 'height': 27}, {'x': 798, 'y': 205, 'width': 56, 'height': 50}, {'x': 297, 'y': 246, 'width': 61, 'height': 47}, {'x': 1053, 'y': 460, 'width': 59, 'height': 56}, {'x': 906, 'y': 424, 'width': 60, 'height': 49}, {'x': 615, 'y': 614, 'width': 71, 'height': 61}, {'x': 636, 'y': 526, 'width': 55, 'height': 47}]"
2,22643,5757,394,2-5757,"[{'x': 558, 'y': 340, 'width': 54, 'height': 46}, {'x': 563, 'y': 461, 'width': 52, 'height': 42}, {'x': 651, 'y': 466, 'width': 60, 'height': 52}, {'x': 595, 'y': 497, 'width': 51, 'height': 52}, {'x': 900, 'y': 176, 'width': 49, 'height': 45}, {'x': 1019, 'y': 116, 'width': 52, 'height': 42}, {'x': 964, 'y': 206, 'width': 67, 'height': 52}, {'x': 411, 'y': 473, 'width': 54, 'height': 46}, {'x': 451, 'y': 483, 'width': 38, 'height': 27}, {'x': 807, 'y': 200, 'width': 57, 'height': 52}, {'x': 301, 'y': 247, 'width': 61, 'height': 47}, {'x': 1070, 'y': 459, 'width': 60, 'height': 58}, {'x': 918, 'y': 420, 'width': 67, 'height': 52}, {'x': 640, 'y': 626, 'width': 50, 'height': 49}, {'x': 641, 'y': 528, 'width': 68, 'height': 49}]"
2,22643,5758,395,2-5758,"[{'x': 566, 'y': 339, 'width': 56, 'height': 46}, {'x': 570, 'y': 462, 'width': 56, 'height': 41}, {'x': 658, 'y': 466, 'width': 62, 'height': 52}, {'x': 606, 'y': 499, 'width': 51, 'height': 52}, {'x': 910, 'y': 170, 'width': 50, 'height': 45}, {'x': 1032, 'y': 107, 'width': 54, 'height': 43}, {'x': 975, 'y': 199, 'width': 69, 'height': 53}, {'x': 420, 'y': 474, 'width': 54, 'height': 46}, {'x': 460, 'y': 485, 'width': 39, 'height': 28}, {'x': 817, 'y': 194, 'width': 58, 'height': 53}, {'x': 306, 'y': 248, 'width': 61, 'height': 47}, {'x': 1087, 'y': 458, 'width': 61, 'height': 59}, {'x': 932, 'y': 418, 'width': 65, 'height': 52}, {'x': 650, 'y': 629, 'width': 63, 'height': 52}, {'x': 657, 'y': 530, 'width': 62, 'height': 48}]"
2,22643,5759,396,2-5759,"[{'x': 577, 'y': 339, 'width': 52, 'height': 44}, {'x': 582, 'y': 460, 'width': 50, 'height': 43}, {'x': 669, 'y': 464, 'width': 64, 'height': 56}, {'x': 615, 'y': 497, 'width': 51, 'height': 52}, {'x': 920, 'y': 164, 'width': 51, 'height': 46}, {'x': 1044, 'y': 99, 'width': 55, 'height': 45}, {'x': 987, 'y': 193, 'width': 70, 'height': 54}, {'x': 429, 'y': 475, 'width': 54, 'height': 46}, {'x': 468, 'y': 486, 'width': 41, 'height': 28}, {'x': 826, 'y': 189, 'width': 60, 'height': 54}, {'x': 311, 'y': 248, 'width': 61, 'height': 47}, {'x': 1105, 'y': 457, 'width': 62, 'height': 61}, {'x': 944, 'y': 414, 'width': 68, 'height': 53}, {'x': 661, 'y': 634, 'width': 61, 'height': 50}, {'x': 667, 'y': 532, 'width': 62, 'height': 45}]"
2,22643,5760,397,2-5760,"[{'x': 578, 'y': 336, 'width': 64, 'height': 52}, {'x': 589, 'y': 460, 'width': 56, 'height': 44}, {'x': 676, 'y': 465, 'width': 64, 'height': 54}, {'x': 623, 'y': 496, 'width': 51, 'height': 52}, {'x': 930, 'y': 158, 'width': 52, 'height': 47}, {'x': 1056, 'y': 90, 'width': 57, 'height': 46}, {'x': 998, 'y': 186, 'width': 72, 'height': 55}, {'x': 437, 'y': 476, 'width': 54, 'height': 46}, {'x': 476, 'y': 487, 'width': 42, 'height': 29}, {'x': 836, 'y': 183, 'width': 61, 'height': 55}, {'x': 316, 'y': 249, 'width': 61, 'height': 47}, {'x': 1118, 'y': 457, 'width': 62, 'height': 61}, {'x': 959, 'y': 410, 'width': 60, 'height': 51}, {'x': 676, 'y': 637, 'width': 50, 'height': 49}, {'x': 675, 'y': 532, 'width': 66, 'height': 49}]"
2,22643,5761,398,2-5761,"[{'x': 589, 'y': 335, 'width': 52, 'height': 46}, {'x': 599, 'y': 458, 'width': 50, 'height': 45}, {'x': 684, 'y': 463, 'width': 66, 'height': 56}, {'x': 631, 'y': 494, 'width': 51, 'height': 52}, {'x': 940, 'y': 152, 'width': 53, 'height': 48}, {'x': 1068, 'y': 82, 'width': 58, 'height': 47}, {'x': 1009, 'y': 180, 'width': 73, 'height': 57}, {'x': 446, 'y': 477, 'width': 55, 'height': 46}, {'x': 485, 'y': 489, 'width': 44, 'height': 29}, {'x': 845, 'y': 178, 'width': 62, 'height': 56}, {'x': 321, 'y': 250, 'width': 61, 'height': 47}, {'x': 1133, 'y': 457, 'width': 62, 'height': 61}, {'x': 970, 'y': 407, 'width': 62, 'height': 52}, {'x': 682, 'y': 641, 'width': 56, 'height': 50}, {'x': 683, 'y': 533, 'width': 67, 'height': 50}]"
2,22643,5762,399,2-5762,"[{'x': 595, 'y': 334, 'width': 54, 'height': 48}, {'x': 603, 'y': 457, 'width': 52, 'height': 48}, {'x': 692, 'y': 463, 'width': 63, 'height': 59}, {'x': 640, 'y': 493, 'width': 51, 'height': 52}, {'x': 950, 'y': 145, 'width': 53, 'height': 48}, {'x': 1080, 'y': 73, 'width': 60, 'height': 48}, {'x': 1021, 'y': 173, 'width': 75, 'height': 58}, {'x': 455, 'y': 478, 'width': 55, 'height': 46}, {'x': 493, 'y': 490, 'width': 45, 'height': 30}, {'x': 855, 'y': 173, 'width': 63, 'height': 58}, {'x': 326, 'y': 251, 'width': 61, 'height': 47}, {'x': 1148, 'y': 457, 'width': 62, 'height': 61}, {'x': 978, 'y': 405, 'width': 64, 'height': 53}, {'x': 688, 'y': 646, 'width': 59, 'height': 52}, {'x': 695, 'y': 536, 'width': 59, 'height': 50}]"
2,22643,5763,400,2-5763,"[{'x': 596, 'y': 336, 'width': 56, 'height': 50}, {'x': 606, 'y': 462, 'width': 58, 'height': 47}, {'x': 697, 'y': 467, 'width': 67, 'height': 59}, {'x': 642, 'y': 500, 'width': 51, 'height': 52}, {'x': 957, 'y': 150, 'width': 53, 'height': 48}, {'x': 1090, 'y': 75, 'width': 61, 'height': 50}, {'x': 1030, 'y': 179, 'width': 75, 'height': 58}, {'x': 457, 'y': 487, 'width': 55, 'height': 47}, {'x': 497, 'y': 497, 'width': 44, 'height': 30}, {'x': 860, 'y': 177, 'width': 63, 'height': 58}, {'x': 327, 'y': 252, 'width': 61, 'height': 48}, {'x': 1159, 'y': 465, 'width': 62, 'height': 61}, {'x': 983, 'y': 407, 'width': 68, 'height': 54}, {'x': 732, 'y': 571, 'width': 48, 'height': 30}, {'x': 697, 'y': 655, 'width': 52, 'height': 52}, {'x': 696, 'y': 540, 'width': 68, 'height': 52}]"
2,22643,5764,401,2-5764,"[{'x': 597, 'y': 341, 'width': 59, 'height': 50}, {'x': 610, 'y': 468, 'width': 56, 'height': 44}, {'x': 697, 'y': 474, 'width': 72, 'height': 56}, {'x': 645, 'y': 507, 'width': 51, 'height': 52}, {'x': 964, 'y': 155, 'width': 53, 'height': 48}, {'x': 1099, 'y': 78, 'width': 61, 'height': 52}, {'x': 1038, 'y': 184, 'width': 75, 'height': 58}, {'x': 459, 'y': 496, 'width': 56, 'height': 48}, {'x': 501, 'y': 504, 'width': 43, 'height': 30}, {'x': 866, 'y': 182, 'width': 63, 'height': 58}, {'x': 329, 'y': 253, 'width': 62, 'height': 49}, {'x': 1171, 'y': 474, 'width': 62, 'height': 61}, {'x': 988, 'y': 412, 'width': 72, 'height': 55}, {'x': 736, 'y': 583, 'width': 48, 'height': 30}, {'x': 699, 'y': 666, 'width': 58, 'height': 51}, {'x': 700, 'y': 550, 'width': 68, 'height': 52}]"
2,22643,5765,402,2-5765,"[{'x': 604, 'y': 348, 'width': 57, 'height': 54}, {'x': 615, 'y': 474, 'width': 52, 'height': 46}, {'x': 700, 'y': 481, 'width': 74, 'height': 59}, {'x': 648, 'y': 514, 'width': 51, 'height': 52}, {'x': 971, 'y': 160, 'width': 53, 'height': 48}, {'x': 1109, 'y': 80, 'width': 62, 'height': 54}, {'x': 1047, 'y': 190, 'width': 75, 'height': 58}, {'x': 461, 'y': 504, 'width': 56, 'height': 49}, {'x': 505, 'y': 511, 'width': 42, 'height': 30}, {'x': 871, 'y': 187, 'width': 63, 'height': 58}, {'x': 330, 'y': 261, 'width': 62, 'height': 50}, {'x': 1179, 'y': 484, 'width': 66, 'height': 69}, {'x': 998, 'y': 420, 'width': 66, 'height': 54}, {'x': 740, 'y': 595, 'width': 48, 'height': 30}, {'x': 701, 'y': 679, 'width': 57, 'height': 40}, {'x': 703, 'y': 558, 'width': 76, 'height': 58}]"
2,22643,5766,403,2-5766,"[{'x': 603, 'y': 358, 'width': 60, 'height': 52}, {'x': 616, 'y': 485, 'width': 56, 'height': 44}, {'x': 710, 'y': 487, 'width': 67, 'height': 68}, {'x': 650, 'y': 525, 'width': 56, 'height': 55}, {'x': 979, 'y': 165, 'width': 53, 'height': 48}, {'x': 1118, 'y': 82, 'width': 63, 'height': 55}, {'x': 1055, 'y': 195, 'width': 75, 'height': 58}, {'x': 463, 'y': 513, 'width': 56, 'height': 51}, {'x': 510, 'y': 522, 'width': 45, 'height': 30}, {'x': 877, 'y': 192, 'width': 63, 'height': 58}, {'x': 330, 'y': 269, 'width': 62, 'height': 51}, {'x': 1187, 'y': 493, 'width': 71, 'height': 77}, {'x': 1005, 'y': 428, 'width': 66, 'height': 56}, {'x': 744, 'y': 607, 'width': 48, 'height': 30}, {'x': 440, 'y': 6, 'width': 48, 'height': 31}, {'x': 387, 'y': 5, 'width': 41, 'height': 24}, {'x': 704, 'y': 690, 'width': 57, 'height': 29}, {'x': 710, 'y': 571, 'width': 66, 'height': 56}]"
2,22643,5767,404,2-5767,"[{'x': 607, 'y': 368, 'width': 58, 'height': 48}, {'x': 620, 'y': 496, 'width': 55, 'height': 45}, {'x': 710, 'y': 502, 'width': 69, 'height': 62}, {'x': 652, 'y': 535, 'width': 61, 'height': 58}, {'x': 986, 'y': 170, 'width': 53, 'height': 48}, {'x': 1128, 'y': 84, 'width': 63, 'height': 57}, {'x': 1064, 'y': 201, 'width': 75, 'height': 58}, {'x': 466, 'y': 522, 'width': 57, 'height': 52}, {'x': 512, 'y': 532, 'width': 43, 'height': 30}, {'x': 882, 'y': 196, 'width': 63, 'height': 58}, {'x': 331, 'y': 277, 'width': 62, 'height': 52}, {'x': 1198, 'y': 512, 'width': 70, 'height': 77}, {'x': 1012, 'y': 438, 'width': 68, 'height': 57}, {'x': 748, 'y': 619, 'width': 48, 'height': 30}, {'x': 441, 'y': 7, 'width': 48, 'height': 33}, {'x': 389, 'y': 7, 'width': 41, 'height': 24}, {'x': 714, 'y': 586, 'width': 61, 'height': 56}]"
2,22643,5768,405,2-5768,"[{'x': 606, 'y': 374, 'width': 64, 'height': 56}, {'x': 623, 'y': 502, 'width': 54, 'height': 50}, {'x': 716, 'y': 513, 'width': 70, 'height': 59}, {'x': 654, 'y': 543, 'width': 66, 'height': 64}, {'x': 993, 'y': 175, 'width': 53, 'height': 48}, {'x': 1138, 'y': 87, 'width': 64, 'height': 59}, {'x': 1073, 'y': 206, 'width': 75, 'height': 58}, {'x': 468, 'y': 531, 'width': 57, 'height': 53}, {'x': 513, 'y': 543, 'width': 42, 'height': 30}, {'x': 888, 'y': 201, 'width': 63, 'height': 58}, {'x': 331, 'y': 286, 'width': 62, 'height': 53}, {'x': 1209, 'y': 530, 'width': 70, 'height': 77}, {'x': 1021, 'y': 447, 'width': 66, 'height': 56}, {'x': 747, 'y': 628, 'width': 56, 'height': 37}, {'x': 442, 'y': 8, 'width': 49, 'height': 34}, {'x': 390, 'y': 9, 'width': 41, 'height': 24}, {'x': 716, 'y': 598, 'width': 66, 'height': 56}]"
2,22643,5769,406,2-5769,"[{'x': 613, 'y': 384, 'width': 59, 'height': 51}, {'x': 627, 'y': 515, 'width': 55, 'height': 45}, {'x': 720, 'y': 522, 'width': 71, 'height': 62}, {'x': 658, 'y': 552, 'width': 66, 'height': 65}, {'x': 1000, 'y': 180, 'width': 53, 'height': 48}, {'x': 1147, 'y': 89, 'width': 65, 'height': 60}, {'x': 1081, 'y': 212, 'width': 75, 'height': 58}, {'x': 470, 'y': 539, 'width': 57, 'height': 54}, {'x': 515, 'y': 549, 'width': 42, 'height': 30}, {'x': 894, 'y': 206, 'width': 63, 'height': 58}, {'x': 332, 'y': 294, 'width': 62, 'height': 54}, {'x': 1226, 'y': 542, 'width': 53, 'height': 77}, {'x': 1026, 'y': 456, 'width': 71, 'height': 60}, {'x': 751, 'y': 640, 'width': 56, 'height': 37}, {'x': 442, 'y': 10, 'width': 50, 'height': 36}, {'x': 392, 'y': 12, 'width': 41, 'height': 24}, {'x': 719, 'y': 610, 'width': 70, 'height': 56}]"
2,22643,5770,407,2-5770,"[{'x': 618, 'y': 391, 'width': 61, 'height': 54}, {'x': 632, 'y': 522, 'width': 60, 'height': 48}, {'x': 727, 'y': 530, 'width': 70, 'height': 60}, {'x': 663, 'y': 561, 'width': 64, 'height': 64}, {'x': 1008, 'y': 185, 'width': 53, 'height': 48}, {'x': 1157, 'y': 91, 'width': 66, 'height': 62}, {'x': 1090, 'y': 218, 'width': 75, 'height': 58}, {'x': 472, 'y': 548, 'width': 58, 'height': 55}, {'x': 521, 'y': 559, 'width': 49, 'height': 37}, {'x': 899, 'y': 211, 'width': 63, 'height': 58}, {'x': 332, 'y': 302, 'width': 62, 'height': 55}, {'x': 1243, 'y': 554, 'width': 36, 'height': 77}, {'x': 1037, 'y': 462, 'width': 68, 'height': 58}, {'x': 755, 'y': 653, 'width': 62, 'height': 37}, {'x': 443, 'y': 11, 'width': 51, 'height': 38}, {'x': 393, 'y': 14, 'width': 41, 'height': 24}, {'x': 727, 'y': 622, 'width': 70, 'height': 56}]"
2,22643,5771,408,2-5771,"[{'x': 620, 'y': 398, 'width': 60, 'height': 54}, {'x': 636, 'y': 532, 'width': 55, 'height': 44}, {'x': 730, 'y': 540, 'width': 69, 'height': 62}, {'x': 667, 'y': 570, 'width': 62, 'height': 62}, {'x': 1015, 'y': 189, 'width': 53, 'height': 48}, {'x': 1166, 'y': 93, 'width': 66, 'height': 64}, {'x': 1099, 'y': 223, 'width': 75, 'height': 58}, {'x': 474, 'y': 557, 'width': 58, 'height': 56}, {'x': 522, 'y': 571, 'width': 49, 'height': 37}, {'x': 905, 'y': 215, 'width': 63, 'height': 58}, {'x': 333, 'y': 310, 'width': 62, 'height': 55}, {'x': 1038, 'y': 472, 'width': 79, 'height': 56}, {'x': 755, 'y': 669, 'width': 69, 'height': 42}, {'x': 444, 'y': 12, 'width': 52, 'height': 39}, {'x': 395, 'y': 16, 'width': 41, 'height': 24}, {'x': 729, 'y': 634, 'width': 70, 'height': 54}]"
